[(410.3589067714719, -2592.065824985138, 1209.8853863190318), (476.71199515761043, -2591.772211452228, 1390.675895352941), (151.8874915000418, -2865.8258977342143, 1304.1747253088606), (212.46422387918136, -2864.1823000368895, 1486.24861714639), (-42.831860579660656, -2645.157109095601, 1380.5156687713666), (221.80918927842418, -2374.5313791454864, 1284.9173377345917), (289.7520859055658, -2377.534930838477, 1466.292797113866), (23.084818308007698, -2648.460084903009, 1564.001492976497)];
[(326.4578067761255, -2624.040457388794, 1204.989153270488), (396.88181007216855, -2608.086525904736, 1383.521947272), (59.1631188277707, -2875.246004163479, 1331.8428187885072), (123.90205430900293, -2857.5688756063482, 1511.6191614110014), (-124.51512432720926, -2639.6931131875176, 1388.5474795024602), (148.78346397714458, -2392.00368782643, 1260.6020142714483), (220.67320828407392, -2379.3352895943667, 1440.0280216940625), (-54.61343555191996, -2627.018225299322, 1570.140615420051)];
[(250.92480974878197, -2653.8722987897186, 1203.910539760017), (315.8586982086111, -2614.3815905205493, 1380.8627954503902), (-27.58791549622235, -2877.969769039161, 1355.0843307938317), (31.67543647102606, -2836.460161916258, 1532.814327243776), (-206.11831483423163, -2632.3941011076367, 1371.1394805755795), (78.32640761931994, -2412.075778446982, 1219.6031864201661), (144.59977419850398, -2375.74442917559, 1397.9572997236808), (-141.90233609410956, -2595.700181666339, 1551.563509572507)];
[(177.3944378260462, -2688.0147583240087, 1205.3321529584878), (235.26772741298007, -2610.551577963066, 1371.879938127731), (-112.0768989823599, -2869.678583780466, 1389.3080456129733), (-59.86002870483358, -2790.0155393698233, 1555.8923840774185), (-286.034040090946, -2624.9309274325565, 1341.6029329744852), (9.300230095026958, -2447.0920257714583, 1158.400297109901), (68.38440910096702, -2372.407387257736, 1327.0821881094105), (-229.08855428053639, -2549.408113601259, 1512.1212080238768)];
[(96.00344360495666, -2719.6565210552217, 1208.0479484742095), (157.4056413774351, -2601.669235924378, 1347.320333964614), (-198.39958743990493, -2834.1897354522935, 1433.5507810564347), (-142.5758769896209, -2713.8848024226754, 1572.2359657312616), (-364.2473177541825, -2605.996609657921, 1320.1457207984631), (-64.10977961816198, -2495.1291921608076, 1096.4537767834672), (-1.5792881146585813, -2379.271514208613, 1238.542664039852), (-303.8155154048376, -2488.758680819635, 1463.764073370546)];
[(-8.47239119900351, -2752.0127334988542, 1214.280637805003), (77.1441013858468, -2606.700742913447, 1307.2444387901187), (-281.2624855895964, -2768.8576805240673, 1489.860647154781), (-201.07901670636232, -2620.933317176107, 1582.1218960837914), (-443.0583656036231, -2565.803622453019, 1331.6537487157946), (-164.62947941279506, -2552.533274661758, 1058.3161093719375), (-77.70951193918904, -2408.5839397307327, 1154.4713173286812), (-357.93877298369796, -2419.8981269772817, 1429.0663106942065)];
[(-132.03378217689988, -2783.2118645733244, 1242.8433440975823), (-14.322454542351466, -2634.1073684284297, 1274.4648443768933), (-349.0973318188843, -2677.5359616348355, 1546.7488365555032), (-236.5127820458207, -2525.2533564757236, 1577.6983329381499), (-512.6098063553211, -2502.4094537624196, 1359.5787082932684), (-290.04553850430534, -2611.7813204177064, 1058.0573104815737), (-170.629812860659, -2463.2977068857463, 1092.9115321970949), (-394.4896561948914, -2351.427531023645, 1395.2866208783055)];
[(-260.6818494763594, -2797.397752883443, 1302.5378249443968), (-119.46084289988926, -2669.7466405486566, 1273.3856805079104), (-400.75920193132424, -2578.105335171416, 1590.5164704276267), (-264.20456646380603, -2446.6641831676143, 1560.5298217279883), (-569.9491055383204, -2430.3009991635336, 1385.658141875815), (-424.597143820075, -2653.4996711604995, 1100.233244711102), (-281.2066513667256, -2525.9151588207665, 1074.086071347234), (-427.31107259349375, -2299.8866543476533, 1359.7842918941135)];
[(-377.6561889549565, -2805.374754941599, 1340.5006106291728), (-227.39973362285096, -2702.9111490446985, 1277.1584145695076), (-442.75492602107397, -2540.8197798995793, 1616.9338738303427), (-296.71361467971275, -2434.03463512039, 1552.9650357592004), (-620.9874281653022, -2391.156764576829, 1421.3004487051164), (-550.8291929560695, -2660.0654505632674, 1147.114102379462), (-397.9953373837903, -2557.68303481823, 1086.434869300724), (-468.48682676022077, -2285.8526233537596, 1360.6574746573276)];
[(-481.1305046985148, -2825.30249918303, 1329.545655567902), (-327.24401780849075, -2735.0439450716794, 1257.0172523978315), (-488.20646093042683, -2576.1835286201676, 1627.0892636999508), (-338.0599389581338, -2481.1458550499174, 1554.65303968208), (-666.8137137098579, -2394.5687765959656, 1461.0958568908559), (-655.006468375457, -2648.706594880205, 1164.9763368429897), (-498.3177539793704, -2558.9965447155964, 1094.811748407891), (-510.1201081712726, -2301.9285891204354, 1391.1825138380652)];
[(-590.9350860920204, -2841.4833656327746, 1301.9421500526034), (-436.37302678646694, -2761.9565358756963, 1219.0320790356234), (-524.8220901848367, -2636.0019043594775, 1624.5083761772576), (-373.2461359372889, -2551.3271370729644, 1542.7889911642203), (-695.7237075217115, -2412.910837078386, 1508.4855642248597), (-757.7178595612027, -2624.103754248156, 1186.0472155002303), (-600.1806733614608, -2545.782600774143, 1104.9907680535912), (-537.736505525347, -2331.7438408573234, 1428.018623070058)];
[(-709.6349673348114, -2850.8385943800263, 1299.6938672252834), (-569.585908889841, -2784.322064537406, 1185.457974483998), (-538.047728804468, -2687.174158653803, 1606.9629698748702), (-399.8132785634135, -2615.3052571140147, 1494.9395715778778), (-696.8820712208358, -2433.9495195471827, 1551.400268169502), (-865.3339424489745, -2603.7936057220736, 1242.8728539107472), (-722.1631687354952, -2539.025991362865, 1129.6050231978643), (-552.7160296880336, -2366.4865953466146, 1438.7598126658459)];
[(-816.4999340805655, -2860.3909756057024, 1295.2849069153917), (-694.103379725536, -2793.4130123270174, 1162.5405562970668), (-575.1197753573394, -2746.086441665593, 1576.90987364707), (-453.54300641430393, -2673.901197264918, 1447.1735111569205), (-715.0050201083716, -2476.141281945492, 1577.0049891075942), (-954.1811554959492, -2596.685560882589, 1292.9696656799665), (-828.7310703957926, -2531.801967244438, 1160.4000190225793), (-588.1923876947999, -2408.738234617862, 1445.1021788255919)];
[(-920.6159635550529, -2868.0658638128357, 1270.0289651027997), (-801.0834857140726, -2791.5015045865994, 1139.8832300920174), (-652.8773387616834, -2818.3561607406346, 1546.5927074938863), (-533.4998670483924, -2737.0615735655297, 1420.246542726765), (-767.3520761624744, -2541.275129031118, 1597.188323570061), (-1033.616797851589, -2596.935388485787, 1317.1575299431888), (-911.2290282679883, -2522.70630697626, 1186.6447217422112), (-643.3395869050568, -2464.7775146313875, 1467.60443804285)];
[(-1021.6957873469493, -2866.0803238704684, 1238.1418523323873), (-900.4667129412402, -2774.7953863139996, 1119.572891815429), (-746.6981019498688, -2877.872508785974, 1511.7834916936172), (-625.2939927886011, -2782.569140543841, 1397.7595718853054), (-844.7478281072215, -2607.877614245134, 1611.4192690261925), (-1118.6654033176792, -2601.4291576218393, 1333.3189431075787), (-994.7216024132842, -2512.5271472931618, 1213.9175923330035), (-719.0399298263449, -2516.984290196641, 1493.271506278772)];
[(-1118.4009430321696, -2849.1673979347684, 1208.2387623362897), (-984.0017719137088, -2749.5233947624615, 1112.8660086878108), (-858.6544066916438, -2939.0805427070063, 1482.2641127099382), (-723.9284843520652, -2836.381502294358, 1392.1254586482094), (-936.3527227087902, -2684.3676770743523, 1628.9699673021073), (-1195.3016035900646, -2598.9438392437773, 1349.5769521806305), (-1058.3791480777022, -2501.7377554595505, 1253.0081464424377), (-797.5531976682579, -2585.624036026484, 1534.0629017583194)];
[(-1207.64993397527, -2808.781433422104, 1181.4590493141252), (-1050.2196542579563, -2722.562710915077, 1111.6731938603866), (-992.1163640359972, -2986.229191890173, 1451.0886148944319), (-834.2809748550851, -2897.9043628822114, 1386.980436704647), (-1036.4028285363229, -2746.9058565492364, 1633.3009367216582), (-1251.4778442248485, -2573.145394446096, 1357.6884346207519), (-1091.896006281966, -2489.5805723989565, 1286.464328414332), (-874.8537779408312, -2662.451815240331, 1564.0738824199666)];
[(-1272.284926911153, -2748.589765065756, 1154.1395953245383), (-1095.8182472588692, -2684.1549509016468, 1111.7639844125963), (-1120.3370255431075, -3002.2201414933497, 1405.5873966952768), (-943.6981591703003, -2936.6756317999834, 1369.1762425859292), (-1140.9304867278643, -2789.1467728269376, 1621.489987981016), (-1292.4490756608543, -2538.2774798618725, 1363.5773536782303), (-1114.1889733124742, -2476.607282824308, 1319.5042496578096), (-960.7973035898984, -2727.2871731255705, 1579.6762085970495)];
[(-1324.6127205976106, -2694.6746136910074, 1127.8693218716462), (-1138.1768303146725, -2648.507748174822, 1113.787203890172), (-1234.330282044234, -2992.5103822504657, 1359.786258826641), (-1048.343605528997, -2945.9547572058596, 1351.7442476657754), (-1257.7957520400748, -2804.679897325109, 1597.709272957047), (-1347.1574388348058, -2508.8785243093484, 1359.1128594608886), (-1159.049704459085, -2465.4670304973856, 1343.1993977712075), (-1068.10141219131, -2761.575983304675, 1584.2528278670272)];
[(-1364.0929014962949, -2649.492585241752, 1101.3921108870463), (-1173.7343870931902, -2625.1752713045694, 1117.5268851695982), (-1341.8727294379628, -2972.763314377228, 1315.0386157240077), (-1152.806862912993, -2948.465385741514, 1337.103356537463), (-1379.7887729276806, -2802.071082472408, 1563.7650027756322), (-1400.3363441328743, -2480.418119031662, 1343.4711528719354), (-1208.361774467845, -2458.8904826845774, 1357.7764408849825), (-1186.6510704060656, -2781.225351548572, 1580.6839051018358)];
[(-1402.9694668333225, -2620.415834012672, 1070.1992314196846), (-1215.5192258403451, -2619.67456323152, 1114.3567265176764), (-1448.0213992073604, -2954.3116500437272, 1262.8814485998266), (-1262.7125470756014, -2953.7327193968663, 1312.7155550822836), (-1502.9232848675701, -2792.9736000498165, 1514.6632918241412), (-1455.4316961786326, -2460.548180824109, 1315.5399593529014), (-1266.4320803426092, -2462.6735587516846, 1357.9303329346753), (-1313.2381252761984, -2796.0437303008202, 1559.7529848818463)];
[(-1443.7079264306872, -2605.7609906251273, 1047.187219550125), (-1263.6829692152646, -2627.249149925054, 1112.127965569182), (-1546.5541371307968, -2937.9694638347746, 1219.531980606208), (-1369.3211835709517, -2959.5439524642243, 1289.8609619781887), (-1612.671683129648, -2778.8649739738503, 1470.0364943769234), (-1506.8258736962166, -2448.203188208273, 1291.5101379537343), (-1325.3742916654444, -2472.6607994593674, 1354.7514568862332), (-1430.9588921520774, -2804.415780062791, 1535.9954497381746)];
[(-1485.4657772214375, -2598.5379861875426, 1039.6807558968253), (-1313.279500393522, -2638.468923212782, 1116.1361876492665), (-1630.3655482432753, -2924.0475208918324, 1193.5967348124343), (-1461.3462387617747, -2963.9437157633224, 1275.229514167064), (-1699.4180838450286, -2766.0467294573878, 1444.0079510855385), (-1551.2377838021657, -2442.195946702159, 1284.0845911093577), (-1377.7845856556928, -2485.171447345086, 1358.8469491991873), (-1526.0001760494972, -2810.205639700348, 1521.4623621347178)];
[(-1527.421717015802, -2599.776050770335, 1044.139922881996), (-1360.483849241865, -2649.9970689193647, 1125.9789376805127), (-1695.47433340213, -2918.068234517882, 1189.3671010617772), (-1531.8744263672834, -2968.12509611288, 1276.2723657667286), (-1764.2760731774038, -2758.7731457949485, 1439.0262192909456), (-1592.8337707501191, -2442.2651824162076, 1287.889003707518), (-1424.7424223241196, -2495.581147328439, 1368.045240269053), (-1596.3792848160208, -2813.293567511888, 1521.8583263674927)];
[(-1570.5033909051551, -2597.466412376218, 1054.0044809875242), (-1404.6681186060619, -2647.3993411554047, 1138.2267570731515), (-1736.7966644194196, -2922.040850446397, 1186.8220653898613), (-1574.4132377438311, -2971.9966290470807, 1276.0363407805307), (-1813.5850437286647, -2770.6107943984853, 1439.0338076436735), (-1643.7444043623893, -2447.6091597249847, 1300.3387713376114), (-1476.6707993121283, -2500.5728018097993, 1382.8225812794592), (-1646.74674827945, -2824.85372882231, 1524.155209921207)];
[(-1613.2424362524425, -2599.612145183563, 1055.56309398444), (-1447.7537894553325, -2647.5434580499973, 1141.6103120230655), (-1775.2881916768179, -2929.006896958907, 1181.5900753929361), (-1613.3238720451834, -2977.092873728128, 1272.5760194304662), (-1858.6655245880029, -2782.442241781921, 1434.582767405544), (-1692.9565259827798, -2454.4743866367744, 1302.7122792333041), (-1526.146589794407, -2505.389017343916, 1387.0002461009906), (-1692.1055821990465, -2834.6756104948704, 1521.4874662041996)];
[(-1644.6113871462012, -2593.5098011375685, 1057.4995879451117), (-1487.73784580778, -2654.5339729372927, 1151.0665115245793), (-1829.403352223489, -2921.67335350722, 1151.3246481909746), (-1676.3896864267922, -2982.979500001051, 1249.5667903170636), (-1923.4485245226601, -2786.810916819919, 1407.0704374824122), (-1734.6659523771973, -2459.8941849910143, 1307.5777101980036), (-1576.4865014096367, -2523.8503681200937, 1399.2902160031695), (-1765.757121436724, -2852.2280549122565, 1501.2881923144882)];
[(-1667.8791285105272, -2577.4008619060314, 1076.4704721972043), (-1526.6882824121612, -2665.724130923746, 1173.1770998505215), (-1885.0813153464248, -2898.2996964339136, 1098.5991283580506), (-1748.234149485533, -2987.272107464505, 1199.4946549151477), (-1995.5714523026058, -2796.3081408213093, 1362.8488818516785), (-1773.9026457319897, -2476.1247092176227, 1335.3221276281165), (-1631.4348024352225, -2567.166322158827, 1429.8560058376424), (-1853.9598873099837, -2889.127359492524, 1459.5635301455436)];
[(-1697.094708829375, -2578.5867106610535, 1097.3841081318342), (-1573.757059457858, -2687.7327559034284, 1197.1988954104918), (-1931.2521213676716, -2884.52706816899, 1050.338032924432), (-1812.7756571388613, -2994.561985284084, 1153.6762564784617), (-2068.681073708335, -2810.0202395553506, 1311.1066958247181), (-1829.4580105880825, -2504.3949834504956, 1353.2699592212348), (-1704.7199682532325, -2616.038280113041, 1450.7302634208927), (-1945.1541389885087, -2923.6443433264276, 1410.3721244992764)];
[(-1731.5577020583537, -2602.0185476311012, 1129.2291561105558), (-1629.3175090547109, -2726.8004079417055, 1234.416878664227), (-1976.9542309837996, -2885.6959638628946, 1029.478484420932), (-1880.0338688114002, -3011.2532234062255, 1137.4829379417408), (-2141.5970051451777, -2819.963284507326, 1276.481018382633), (-1890.5815161945372, -2536.6265678352834, 1371.9992950128997), (-1786.8143053036927, -2663.8286303707882, 1474.8307932055757), (-2039.3872935292202, -2949.1745309138278, 1380.7911067847695)];
[(-1774.0059014361154, -2631.9712896971378, 1155.4103369195786), (-1686.8769208933768, -2761.4368225784656, 1268.2608719177003), (-2021.3476539311814, -2904.482116144497, 1032.1121766219449), (-1939.7956132838851, -3034.505968768834, 1147.2911956444011), (-2204.346624649271, -2832.7568811033616, 1264.0715424098587), (-1951.0517288808094, -2560.8099107638163, 1383.6489356697273), (-1862.2962205056447, -2692.7492886262476, 1494.268898118837), (-2117.357298535888, -2966.6428706457227, 1376.0106545896624)];
[(-1803.8008386079543, -2666.268802905828, 1178.3542304668892), (-1729.497580348451, -2790.8241581285083, 1305.0547277090034), (-2046.2923569528905, -2940.549542535435, 1049.4726228180948), (-1977.7530148559197, -3065.4264942557256, 1178.046529665291), (-2246.3334041654953, -2852.493110056331, 1260.82049749739), (-1997.6130111923183, -2579.0961398267614, 1386.5363464051507), (-1921.5608156054743, -2706.27674711927, 1511.289993506271), (-2172.19695524853, -2981.5096461276407, 1386.8422664547531)];
[(-1828.2331099443925, -2705.2776345245384, 1193.4995888861392), (-1761.6559496246243, -2815.5302954575063, 1336.6773077706825), (-2060.211245284998, -2994.0941577450635, 1077.6821030308583), (-1999.5061611527608, -3104.5491336527207, 1222.38087657689), (-2274.135449023884, -2887.6863292635408, 1265.703615350188), (-2035.7299366255559, -2599.990959399225, 1378.8689708913757), (-1967.265368804987, -2713.0297274351356, 1520.4922587502872), (-2207.654857347161, -3002.447534153838, 1408.648229349598)];
[(-1845.5985153327342, -2736.6163922055684, 1204.2145934494793), (-1789.37226545167, -2826.9329008864793, 1364.7436057432965), (-2058.5160399154556, -3045.265145747074, 1103.9918213167145), (-2008.2680004544834, -3135.8207155812815, 1265.5404743916301), (-2291.272632605668, -2925.6074631889473, 1258.7325320762905), (-2071.6871682159094, -2618.1445439921595, 1357.0228623522762), (-2013.368429926525, -2711.33808572428, 1516.5101795084047), (-2235.0034049327232, -3020.4294813540146, 1419.5601564981985)];
[(-1865.758582273345, -2761.848231856141, 1203.4546152720975), (-1819.7533395083701, -2821.5715427446735, 1380.6682447667638), (-2054.1163958995603, -3095.0340650242933, 1139.0258638242344), (-2014.138115977306, -3155.1946668427267, 1316.805455260627), (-2305.0612403162327, -2966.521828538185, 1252.8220418635178), (-2109.8419532740572, -2634.4069142788503, 1316.0780737600703), (-2061.5263753421673, -2697.0038368269898, 1492.9100448696845), (-2258.8263925478927, -3030.632859224041, 1431.0777023212888)];
[(-1889.4336247300628, -2767.033550703055, 1206.4391047088625), (-1859.0480012178236, -2794.3998799337373, 1394.6300306650196), (-2037.9825177083862, -3124.4362802875885, 1177.4728368862104), (-2013.5839669255436, -3152.79777978617, 1365.68410135749), (-2311.0634318222565, -3008.2192551877383, 1243.4932687690107), (-2155.4946299082126, -2651.3042577019437, 1272.1680716241808), (-2122.5184423890796, -2681.303059945666, 1460.6752563958673), (-2280.1727125890193, -3039.7186934708266, 1433.4314554037778)];
[(-1917.489421923195, -2747.8926529374003, 1225.0357827510102), (-1920.6121273993413, -2758.266088915718, 1417.3133613724876), (-1999.6211853079137, -3126.5490888507975, 1202.3156072276026), (-2008.387809715838, -3138.9257954900027, 1393.6088570751765), (-2295.11207815148, -3055.0817080312404, 1206.2937635370076), (-2206.051115262754, -2675.719591420459, 1230.0580486716265), (-2206.315361614252, -2688.218787770403, 1423.360961361459), (-2297.4400725678106, -3069.327762391764, 1400.75351841229)];
[(-1974.094825077684, -2715.727732200529, 1261.4773654546395), (-2008.5073848513855, -2744.0206795703207, 1448.8361431059068), (-1975.9352444230358, -3099.3020629176517, 1202.2331668974903), (-2015.236874699763, -3130.48545436047, 1387.4522856830636), (-2275.785924849182, -3083.0016872715587, 1154.6711315742284), (-2267.574035854299, -2697.5811909746676, 1216.2813400743837), (-2298.9923615967236, -2727.5337941565467, 1405.061757914989), (-2309.0586360048155, -3115.143184963713, 1344.0987343871748)];
[(-2040.5957317233558, -2677.708192571186, 1330.3109931416682), (-2094.4754437655665, -2754.602552170761, 1498.4545651152798), (-1949.4616319376944, -3030.651208164746, 1197.0130824636863), (-2007.1153870773057, -3110.7047823475855, 1361.6053477340909), (-2235.534567210677, -3058.9649847102796, 1098.0237609974438), (-2321.267022632965, -2703.6412307804644, 1235.163061923648), (-2372.0966329514663, -2781.9027676392348, 1404.909338328388), (-2287.764681416297, -3139.807567305435, 1267.6098981030862)];
[(-2131.38522754068, -2647.6624798513403, 1416.5024638473724), (-2171.824987591208, -2784.438117631305, 1545.9052359234179), (-1932.713505998406, -2905.298073474455, 1204.8518617952427), (-1975.595522526232, -3044.818902383094, 1329.4239893645442), (-2190.7880078495173, -2973.5800632862833, 1059.3410327688239), (-2385.2573546704402, -2713.584461230225, 1276.127037705928), (-2422.497074303195, -2851.329659169658, 1407.1300129248211), (-2228.6026430170205, -3113.994571734476, 1189.2517139055246)];
[(-2217.888781902915, -2666.9567004858045, 1496.0045698627396), (-2207.8435531345945, -2845.4695346014087, 1567.560758547104), (-1956.8413391552444, -2760.1401287662056, 1224.3179659972795), (-1948.4413893806063, -2940.1626537778566, 1290.2306001443217), (-2185.8754126349013, -2849.9420025058957, 1045.6638402109618), (-2443.474990777757, -2755.1511101788146, 1323.2775213408677), (-2430.0251937473336, -2934.087617012946, 1396.2374094420775), (-2172.172968613825, -3031.0406061389863, 1116.6462653526432)];
[(-2267.067068466534, -2711.8476057620346, 1540.300632651988), (-2206.310056144965, -2894.1230456524977, 1553.426034379946), (-2009.0874114418223, -2645.1678370969594, 1258.0900120096765), (-1949.8915063337545, -2827.5582417059763, 1265.3514948461561), (-2218.0606363485435, -2734.5565039520147, 1056.1540382153119), (-2472.749465755231, -2800.6356014748562, 1344.562368407171), (-2408.5106701536456, -2982.812755536109, 1358.9560290847776), (-2153.145489032457, -2918.046440352463, 1068.0044718652132)];
[(-2275.8515291842095, -2726.81163775241, 1547.9948222885985), (-2182.040023963765, -2892.8890897163074, 1521.4296544653118), (-2060.486567909826, -2559.842920883379, 1271.6220478814096), (-1968.7054202928277, -2725.250303833765, 1239.3766975871408), (-2266.8701296272448, -2649.4079212502197, 1067.1172406898966), (-2478.5694208433088, -2816.3023470529997, 1349.5032754235833), (-2381.2531258386957, -2981.8388128517686, 1324.0173379809482), (-2168.8793973524166, -2815.605168214209, 1038.8461003019634)];
[(-2256.488968408249, -2694.992704068876, 1550.0852366575027), (-2148.1007884486216, -2841.7871326152344, 1488.5106891820012), (-2118.1498587695264, -2471.728645827387, 1264.326631479914), (-2012.8520086485344, -2617.619153164995, 1197.6073191583578), (-2344.48547667078, -2571.022897860065, 1087.2641578022697), (-2478.1773040311323, -2794.245603224258, 1378.3145503204362), (-2366.248587634515, -2940.086859280656, 1317.2849979085133), (-2232.314602600724, -2717.1442031328515, 1023.3171090452151)];
[(-2235.233481202047, -2644.4362766385802, 1546.4574875909589), (-2118.3227402756243, -2760.9528575991626, 1447.2416031705886), (-2220.4422813102847, -2383.6004220930818, 1259.4236798602037), (-2107.923492396971, -2499.6815071955116, 1156.0416319461067), (-2458.9521154040717, -2522.0177635315504, 1131.3925171224616), (-2468.030512095629, -2782.0330204123775, 1422.4627161823219), (-2347.822424900351, -2896.868754170442, 1323.0389473189307), (-2339.185486982585, -2636.9416117155433, 1029.0625130956248)];
[(-2193.616448884281, -2573.706541986599, 1532.1626343173461), (-2103.5562729429557, -2662.723641913007, 1387.0656070075665), (-2330.63655358116, -2307.5648509428906, 1285.1067285219453), (-2246.201184805177, -2396.897767187269, 1137.7519098598893), (-2572.154358758259, -2486.210868907392, 1238.2769297803166), (-2428.5652693429856, -2750.545473114193, 1487.1174455685718), (-2335.8567604554305, -2837.269555715811, 1340.8082467236063), (-2480.907216700753, -2573.031240980205, 1089.417439157528)];
[(-2178.3866347910844, -2498.7970246488235, 1496.407448278555), (-2133.410663898609, -2566.1149738447484, 1321.6691225959519), (-2412.056422421909, -2234.0472498513973, 1335.3220160246983), (-2373.082936770523, -2302.185071998141, 1160.2179080852534), (-2638.632299318696, -2436.286256605144, 1349.500738041425), (-2398.360356542702, -2698.59409520922, 1510.3615573839425), (-2351.4962597934386, -2763.2422644735598, 1333.8773188906798), (-2593.9711825314303, -2501.023579432825, 1171.0702766021873)];
[(-2191.872678860635, -2444.0037550250377, 1469.1226961825078), (-2184.1271304333422, -2489.0774837289036, 1282.049469438764), (-2464.2396266602964, -2177.7046928562686, 1394.6674436783017), (-2462.3981116471577, -2223.910434491901, 1208.4289345821792), (-2675.0337391950666, -2393.4481096683385, 1432.8629961059048), (-2396.3639400353345, -2656.9055386713853, 1505.9761824502143), (-2387.253700565596, -2699.027234137406, 1317.1241713468808), (-2668.4961107504305, -2435.5777437988813, 1242.5860420853328)];
[(-2218.184695183798, -2400.003482214979, 1458.639156499672), (-2237.3394092557214, -2425.0118624760157, 1268.6504606528727), (-2500.0605688444084, -2133.253129773515, 1452.9145856374519), (-2524.929289506008, -2159.6010671203276, 1264.4723479670913), (-2701.799277240814, -2356.2784273928373, 1497.630244624886), (-2413.898549469481, -2619.9276400137032, 1501.434914278492), (-2431.978334686811, -2641.7850114039343, 1309.816302258922), (-2722.6308063919478, -2378.0491824749697, 1304.9775843645625)];
[(-2252.199603141802, -2346.2316124794743, 1451.918276810231), (-2289.3341105587747, -2361.8995700720275, 1263.6005395473746), (-2540.3931772808755, -2088.816076005466, 1488.3083138791771), (-2583.0226409732527, -2106.0868333383746, 1302.0085721336852), (-2730.60831938738, -2320.287960062863, 1540.0504302510358), (-2436.6952196979955, -2574.3128847660723, 1501.3381668381949), (-2473.006831014577, -2586.7159154704214, 1311.4699296239567), (-2769.761658179089, -2332.639710317476, 1349.426674606285)];
[(-2298.6374472912735, -2289.0646237194683, 1451.3538496281915), (-2345.092625644192, -2293.57743832929, 1264.512800571724), (-2589.693882350602, -2041.294049466003, 1518.721672331595), (-2641.499528887236, -2047.6628637890972, 1334.0631843083574), (-2772.300862985471, -2279.972731631435, 1564.8243545258722), (-2475.721341317225, -2524.078994822862, 1495.075293773841), (-2521.500334235475, -2525.216468855157, 1306.8591792933894), (-2820.9571583198285, -2281.077373445912, 1376.000863985638)];
[(-2343.221053244049, -2240.9276356188807, 1422.083414942057), (-2408.83019854232, -2229.566072862161, 1241.378180792681), (-2629.334505147364, -2007.5106149077217, 1541.6581466935036), (-2700.009098190987, -1998.326279898543, 1363.4899848447988), (-2802.5555479118516, -2253.7917182724113, 1583.828853011659), (-2511.252703621812, -2483.208943288078, 1461.6707519594465), (-2576.383183630744, -2468.345437174882, 1279.848276589291), (-2870.6111414696093, -2238.910732965254, 1401.7026375708558)];
[(-2390.8078147850206, -2200.0990446685782, 1344.696136363945), (-2490.481610477325, -2173.0024089896315, 1182.1571149223337), (-2647.71518273776, -1983.9324722540796, 1539.4091216866946), (-2751.863027880044, -1959.3291137062354, 1380.1262126588454), (-2809.647607969219, -2236.061984787093, 1590.8569454583658), (-2548.151430091265, -2447.9145093141765, 1392.9921717244806), (-2647.569987059491, -2417.21885421938, 1229.602933772409), (-2911.9941634751845, -2205.3714420620263, 1427.7427552347513)];
[(-2457.1208448277507, -2135.7366592713934, 1273.830256236098), (-2581.315092107383, -2114.4908816927086, 1128.1853710469913), (-2698.573886595593, -1943.3460735174092, 1509.0510472504761), (-2826.5119410281213, -1924.9853831177186, 1367.2135230051094), (-2831.36440122202, -2208.238554779464, 1577.146073488802), (-2586.1789990403454, -2395.9214874604304, 1338.2497628950202), (-2710.5226304029293, -2371.056733587618, 1191.8164294483213), (-2958.555002437576, -2183.6157913852353, 1431.4091997256476)];
[(-2532.75452120767, -2048.298550795728, 1210.3813561692307), (-2679.781303686837, -2032.5526479432772, 1086.9989486663362), (-2755.0483442668697, -1905.96363639935, 1494.9314532780445), (-2904.8207187694147, -1893.8268308048653, 1375.5828973847283), (-2844.15847876852, -2189.8978229926493, 1557.2134058406994), (-2619.3196980143466, -2326.8319382332547, 1268.9274668317219), (-2767.033137003861, -2307.468102394917, 1145.1207723704822), (-2994.528104716441, -2171.1877594228313, 1434.4865750232445)];
[(-2611.5837338732135, -1967.312885884231, 1172.0891529707462), (-2777.697160827507, -1951.4280006693607, 1075.9536937934147), (-2793.4085811086, -1877.5016131776729, 1503.0214566429488), (-2961.3010621704298, -1865.8773434762447, 1410.8252790388824), (-2850.635353284557, -2173.3926443210266, 1543.16961024385), (-2667.306833606929, -2257.2202543335466, 1208.8407339103255), (-2834.4225922973524, -2237.7690900826083, 1112.8392172738213), (-3020.1394780465525, -2154.945308989288, 1448.5598147846658)];
[(-2679.7825783792173, -1925.8618234183127, 1156.075353028931), (-2856.492035883233, -1910.0153078438002, 1081.1708653342102), (-2816.7341464825154, -1821.069331016183, 1503.7897917877085), (-2994.7732965646105, -1809.308513152216, 1433.1718888932962), (-2872.9270857980746, -2114.200629007862, 1561.709354209304), (-2734.823670138505, -2213.161513975113, 1210.2176733579681), (-2912.45561112694, -2193.7270222014645, 1135.4412742732109), (-3052.7665143635927, -2095.673625104435, 1488.651185955572)];
[(-2738.148728080243, -1894.005209737771, 1147.1394541917605), (-2920.9371605142924, -1877.1840398820787, 1088.8860086540553), (-2836.886565390926, -1761.5780731152304, 1498.3607837836553), (-3020.68262833841, -1748.4989799643029, 1444.7782439470363), (-2895.0326267720457, -2048.0904262377912, 1581.8352532719587), (-2795.3655849177317, -2174.9943685799158, 1226.3439283931712), (-2978.9606625597835, -2154.5553079288507, 1168.0566394253963), (-3080.677172166775, -2028.3660425756798, 1525.5323462126019)];
